Timestamp,NORAD_ID,SGP4_X_km,SGP4_Y_km,SGP4_Z_km,True_X_km,True_Y_km,True_Z_km,Error_X_km,Error_Y_km,Error_Z_km,Solar_Flux_F10.7,Atmospheric_Drag_Factor
2025-03-27T13:47:00,31515,6583.588,6434.417,3352.606,6577.536,6423.742,3344.453,-6.052,-10.675,-8.153,123.2,0.000168
2025-02-24T02:18:00,28169,6335.061,21.781,-1566.512,6333.609,33.394,-1573.301,-1.452,11.613,-6.789,104.8,0.002344
2025-03-11T08:34:00,31515,-2127.62,-3401.397,-5029.422,-2130.741,-3399.999,-5032.573,-3.122,1.397,-3.151,136.5,0.003128
2025-04-22T10:30:00,43390,-1723.837,676.951,-6836.211,-1715.535,673.526,-6845.488,8.302,-3.425,-9.277,93.0,0.004953
2025-03-14T13:53:00,25976,3205.505,-4667.041,3472.015,3202.359,-4676.947,3467.021,-3.146,-9.906,-4.994,123.1,0.000588
2025-01-05T04:16:00,26041,2526.673,-6290.574,5228.414,2518.67,-6304.015,5223.683,-8.003,-13.442,-4.731,73.9,0.004139
2025-04-21T03:09:00,38746,4321.974,-6047.78,-1356.259,4323.011,-6053.628,-1366.09,1.037,-5.848,-9.831,133.5,0.004059
2025-03-02T22:33:00,32164,4868.943,-230.598,772.727,4865.241,-242.156,782.822,-3.702,-11.558,10.095,78.2,0.002466
2025-01-09T20:58:00,28070,864.006,-5850.237,-5431.545,849.09,-5858.47,-5424.103,-14.916,-8.233,7.442,107.7,0.001642
2025-04-03T02:55:00,25976,-3191.341,-1576.453,2995.96,-3189.98,-1571.232,3003.905,1.361,5.22,7.945,80.6,0.002114
2025-02-12T14:49:00,25819,-6270.009,6344.432,-3621.533,-6279.319,6334.703,-3623.701,-9.31,-9.729,-2.168,120.7,0.000276
2025-03-16T16:53:00,44349,-780.096,2310.071,-2903.805,-776.44,2312.384,-2907.078,3.656,2.313,-3.273,137.3,0.003845
2025-01-01T10:51:00,34115,3959.357,2768.05,6851.346,3968.881,2772.453,6850.733,9.524,4.403,-0.613,102.2,0.003242
2025-01-25T08:16:00,42856,5016.376,1384.276,4774.523,5029.022,1381.649,4776.128,12.646,-2.628,1.605,79.0,0.004326
2025-03-27T01:29:00,26041,-723.259,-3485.109,-4399.074,-728.372,-3491.157,-4395.183,-5.113,-6.047,3.891,128.1,0.003693
2025-03-12T21:23:00,27848,-6115.661,-5562.519,5920.972,-6123.332,-5555.357,5924.159,-7.671,7.162,3.187,75.6,0.002648
2025-01-08T20:27:00,31515,1613.23,-3205.498,-5685.021,1618.543,-3208.918,-5688.412,5.314,-3.42,-3.392,105.2,0.000975
2025-03-09T01:55:00,37449,1031.62,2894.226,985.625,1030.15,2900.015,981.554,-1.47,5.789,-4.07,116.0,0.003373
2025-01-14T18:22:00,29572,-6623.639,876.18,3555.916,-6624.238,876.387,3557.923,-0.6,0.206,2.008,81.6,0.001368
2025-04-02T08:21:00,26041,5010.743,-4342.402,-3621.333,5007.274,-4351.487,-3614.119,-3.468,-9.085,7.214,103.9,0.003024
2025-04-06T08:53:00,34105,-5354.19,527.154,3495.748,-5347.66,517.806,3492.817,6.53,-9.348,-2.931,76.1,0.000553
2025-03-12T15:01:00,33024,-2189.825,-3918.953,-4915.277,-2187.469,-3913.546,-4904.688,2.356,5.407,10.589,72.3,0.000854
2025-02-15T21:35:00,40054,5295.618,-4648.838,-1700.857,5290.818,-4647.948,-1699.701,-4.8,0.89,1.156,139.8,0.000403
2025-01-23T12:13:00,31515,59.589,1174.952,-2907.3,58.858,1169.889,-2908.084,-0.731,-5.063,-0.784,107.2,0.004439
2025-04-09T06:46:00,25819,1012.002,-2065.255,-3387.826,1022.91,-2065.072,-3386.997,10.909,0.182,0.83,99.6,0.002551
2025-02-02T19:59:00,25869,3666.075,3202.345,-876.701,3650.736,3211.896,-872.108,-15.339,9.551,4.593,130.4,0.000828
2025-01-25T12:09:00,28039,-3084.738,4981.096,2988.821,-3069.665,4984.698,2995.604,15.072,3.602,6.783,129.9,0.003594
2025-03-06T05:46:00,33667,2867.899,-2081.799,4425.93,2866.376,-2067.261,4435.189,-1.523,14.537,9.259,107.8,0.001957
2025-01-10T05:24:00,34105,-2806.066,2143.1,5481.676,-2806.742,2138.378,5492.595,-0.676,-4.722,10.919,108.7,0.004104
2025-03-05T07:12:00,28358,-211.429,2825.59,-6786.151,-215.606,2842.258,-6785.207,-4.177,16.669,0.944,101.1,0.004576
2025-01-26T13:33:00,32223,5515.433,4187.169,5822.75,5511.215,4194.393,5828.349,-4.218,7.224,5.599,77.7,0.001753
2025-03-14T03:23:00,28039,3736.453,4153.382,1652.754,3738.014,4156.599,1653.952,1.561,3.216,1.198,99.1,0.002719
2025-01-17T06:37:00,43390,3056.355,4602.329,-6546.631,3069.502,4610.578,-6546.958,13.147,8.25,-0.327,117.7,0.002098
2025-01-20T07:48:00,25819,3357.939,2658.136,-4646.645,3349.463,2649.636,-4647.687,-8.475,-8.5,-1.043,93.2,0.001333
2025-04-19T03:35:00,42571,-1351.794,977.697,4652.087,-1357.89,984.747,4642.556,-6.097,7.05,-9.531,75.1,0.00393
2025-03-01T18:25:00,28349,-2775.103,5277.181,2918.525,-2776.691,5275.386,2922.133,-1.587,-1.795,3.607,119.6,0.002675
2025-01-18T22:20:00,30231,6582.497,-1225.981,-6772.129,6576.362,-1216.17,-6771.76,-6.135,9.811,0.369,85.6,0.00324
2025-03-10T22:29:00,43390,-6982.705,2676.576,-5036.53,-6981.463,2675.577,-5040.725,1.242,-0.999,-4.195,145.4,0.002173
2025-02-20T09:29:00,33667,-2122.542,3236.386,-1081.399,-2127.25,3242.21,-1087.047,-4.709,5.823,-5.648,73.4,0.001475
2025-03-16T17:28:00,37449,5031.262,930.212,-2773.082,5026.93,929.645,-2774.743,-4.333,-0.566,-1.661,75.0,0.000274
2025-03-16T01:47:00,28039,-2157.272,-1301.301,4243.328,-2151.737,-1286.556,4243.481,5.535,14.746,0.153,92.3,0.002314
2025-01-23T01:59:00,25819,-1742.738,3515.106,2170.467,-1746.046,3506.092,2165.299,-3.309,-9.013,-5.168,144.6,0.002399
2025-04-11T18:23:00,28648,-6435.265,3995.608,-2422.746,-6436.272,3993.541,-2403.854,-1.007,-2.067,18.892,107.7,0.003329
2025-01-07T03:34:00,43390,-4212.105,3673.332,6498.143,-4199.97,3661.52,6493.367,12.135,-11.812,-4.776,72.9,0.000315
2025-02-22T20:07:00,25976,-3893.787,4652.125,-3390.265,-3897.682,4648.517,-3388.746,-3.895,-3.608,1.519,137.6,0.003411
2025-02-01T16:31:00,44782,-1869.201,-4026.11,210.612,-1868.486,-4037.226,195.373,0.715,-11.116,-15.239,96.7,0.002134
2025-01-09T14:40:00,37449,6400.553,-5998.07,-329.795,6407.178,-5997.627,-328.684,6.626,0.443,1.111,147.5,0.002433
2025-03-11T04:09:00,41559,4318.42,-6902.258,-3751.346,4316.571,-6892.165,-3750.685,-1.849,10.093,0.661,130.5,0.003474
2025-02-19T10:26:00,38746,-1514.803,-4476.593,-4492.576,-1510.248,-4473.255,-4493.38,4.555,3.338,-0.804,136.7,0.000304
2025-04-03T00:01:00,34115,5495.829,-6894.969,1175.564,5497.972,-6900.303,1170.679,2.143,-5.335,-4.886,113.2,0.000571
2025-03-07T10:32:00,33667,-3577.885,-3484.451,339.386,-3574.408,-3489.336,351.455,3.476,-4.885,12.069,95.6,0.003343
2025-02-02T18:32:00,32314,-4540.325,-1909.96,5657.237,-4531.99,-1922.306,5650.91,8.335,-12.346,-6.327,99.3,0.002406
2025-01-15T04:12:00,34115,948.818,2351.007,2976.199,940.216,2352.707,2971.232,-8.602,1.7,-4.968,116.0,0.004895
2025-01-18T13:59:00,36270,2397.033,4383.712,-500.317,2393.153,4387.144,-490.415,-3.88,3.432,9.901,131.7,0.002442
2025-02-11T04:56:00,32623,-50.118,-1167.587,-5283.383,-46.445,-1162.322,-5278.516,3.673,5.265,4.867,106.4,0.002835
2025-03-08T10:23:00,38825,-5535.204,6237.58,-6782.993,-5534.036,6240.301,-6785.693,1.169,2.72,-2.7,144.2,0.001304
2025-02-15T20:13:00,25212,5601.292,-2760.558,-3456.089,5603.899,-2760.933,-3460.678,2.607,-0.376,-4.589,91.7,0.001822
2025-04-03T04:10:00,30094,2024.352,1327.231,-2493.13,2032.909,1321.686,-2484.281,8.557,-5.544,8.849,111.3,0.004703
2025-03-17T02:17:00,42856,1390.473,5748.472,226.55,1384.27,5747.927,223.846,-6.203,-0.544,-2.704,89.1,0.001997
2025-04-05T00:02:00,43089,-1775.981,3097.366,6622.161,-1778.328,3100.643,6625.58,-2.347,3.277,3.42,130.6,0.001553
2025-02-11T04:14:00,28070,509.549,1534.205,-440.626,510.347,1530.748,-435.841,0.798,-3.457,4.784,106.4,0.000782
2025-02-21T09:39:00,25976,1577.12,-6416.829,4.538,1582.464,-6422.724,4.913,5.344,-5.895,0.375,76.9,0.002896
2025-03-15T15:42:00,36029,5574.773,-6256.361,-363.121,5569.658,-6257.946,-372.083,-5.115,-1.585,-8.962,74.1,0.004107
2025-01-15T00:53:00,41559,-5557.048,5314.954,2775.095,-5551.783,5315.158,2774.235,5.264,0.204,-0.86,85.4,0.002779
2025-03-23T17:54:00,26041,-3552.247,3181.18,-2118.074,-3562.099,3184.212,-2114.654,-9.852,3.032,3.42,130.3,0.002782
2025-02-26T02:24:00,32623,6140.469,-6742.984,-6577.543,6139.642,-6745.756,-6574.631,-0.826,-2.772,2.912,115.8,0.000399
2025-02-17T07:54:00,27582,-2865.741,-5856.483,6981.055,-2865.305,-5851.915,6960.138,0.436,4.568,-20.917,149.2,0.003646
2025-01-09T17:31:00,38825,-2053.149,3306.873,2999.84,-2060.19,3309.992,2993.085,-7.041,3.119,-6.755,95.1,0.003013
2025-03-25T01:00:00,43390,3359.765,-4478.34,-638.914,3354.221,-4471.6,-642.657,-5.544,6.74,-3.743,113.3,0.004606
2025-02-21T10:13:00,25869,1197.375,4324.491,-708.747,1186.458,4329.621,-691.247,-10.918,5.13,17.499,124.3,0.004501
2025-01-19T23:03:00,44726,-6971.339,6292.271,-6197.651,-6972.31,6300.847,-6203.584,-0.971,8.577,-5.933,87.3,0.004766
2025-01-26T21:53:00,44349,-5104.672,-1128.072,1734.676,-5093.817,-1128.425,1738.154,10.855,-0.353,3.478,86.5,0.004069
2025-04-27T13:07:00,34105,246.234,331.729,-1540.865,252.575,324.17,-1538.91,6.341,-7.559,1.955,107.6,0.001171
2025-02-09T17:23:00,44726,-1083.108,-2236.361,-4359.186,-1088.146,-2228.733,-4351.158,-5.038,7.628,8.028,101.9,0.00225
2025-04-27T00:01:00,28349,948.67,-975.181,6855.496,942.276,-988.749,6850.352,-6.393,-13.568,-5.144,144.4,0.002277
2025-04-28T19:36:00,36763,1308.567,5862.14,-394.135,1319.176,5856.817,-393.668,10.608,-5.323,0.467,109.0,0.002801
2025-03-22T19:37:00,32055,-6261.033,-1722.28,4201.675,-6268.522,-1721.073,4197.087,-7.489,1.207,-4.588,105.0,0.003667
2025-01-22T16:48:00,32164,4232.205,5265.638,-3555.319,4231.431,5278.201,-3572.497,-0.774,12.563,-17.178,126.9,0.002315
2025-01-08T19:17:00,44726,-540.769,-1808.259,994.551,-551.77,-1808.529,987.062,-11.001,-0.27,-7.489,149.3,0.001244
2025-01-27T17:39:00,28039,-2049.576,-6566.358,5207.278,-2057.685,-6558.179,5203.68,-8.108,8.179,-3.598,115.4,0.002623
2025-01-02T09:33:00,36149,-1925.275,-5393.48,-4894.938,-1915.166,-5389.979,-4897.965,10.109,3.501,-3.027,133.1,0.003206
2025-04-20T20:47:00,33024,-6800.896,4250.672,2095.817,-6806.716,4258.303,2087.535,-5.82,7.631,-8.282,111.1,0.001836
2025-01-11T23:57:00,36763,147.41,2145.987,2243.662,145.471,2143.533,2248.499,-1.939,-2.454,4.837,141.0,0.0004
2025-04-17T13:39:00,38746,5457.73,646.465,-727.487,5460.942,653.547,-720.508,3.212,7.081,6.979,75.1,0.000122
2025-04-15T02:31:00,29090,-4356.649,6787.719,3085.123,-4346.293,6787.547,3099.622,10.356,-0.171,14.499,113.3,0.003344
2025-01-09T08:14:00,32223,-5303.671,-1079.284,-2650.277,-5297.828,-1059.981,-2646.45,5.843,19.302,3.827,133.4,0.002932
2025-04-14T16:38:00,44726,5868.706,3944.277,-1326.387,5855.691,3938.009,-1333.059,-13.015,-6.268,-6.672,70.1,0.000478
2025-01-03T11:04:00,43390,358.625,-3415.781,-2711.945,359.471,-3418.765,-2707.39,0.846,-2.983,4.555,128.8,0.004012
2025-02-16T14:48:00,33667,-2778.448,3959.11,4570.443,-2781.265,3953.02,4575.293,-2.817,-6.089,4.85,149.1,0.002564
2025-01-23T19:13:00,32164,3169.207,-5173.19,1354.545,3166.07,-5163.026,1351.319,-3.137,10.164,-3.226,107.9,0.000477
2025-02-16T05:45:00,33667,3089.335,-2490.593,-5916.068,3095.636,-2487.478,-5917.083,6.301,3.115,-1.014,135.0,0.002349
2025-01-05T03:51:00,29572,893.232,3497.967,4972.636,884.25,3503.405,4971.665,-8.982,5.438,-0.971,144.4,0.001959
2025-01-15T07:42:00,28039,799.185,6123.313,4348.691,801.17,6123.646,4342.814,1.985,0.333,-5.877,134.2,0.002879
2025-02-16T05:22:00,43390,6211.876,290.529,3592.306,6204.114,286.766,3589.431,-7.762,-3.763,-2.875,102.1,0.004282
2025-02-14T13:37:00,28349,-2034.515,5612.734,2807.62,-2043.145,5611.53,2809.709,-8.631,-1.204,2.089,100.2,0.004056
2025-01-07T08:29:00,30231,-1110.907,-816.104,6838.067,-1110.712,-815.591,6828.212,0.195,0.513,-9.855,148.8,0.001561
2025-04-11T22:32:00,37449,-6456.295,442.033,1648.433,-6456.25,441.468,1649.129,0.045,-0.565,0.695,94.9,0.002225
2025-01-28T21:57:00,41559,-2469.754,6565.539,-6167.192,-2475.161,6563.307,-6161.58,-5.407,-2.232,5.611,142.4,0.003561
2025-01-20T10:06:00,41559,5495.95,1944.276,5284.476,5484.322,1946.684,5289.436,-11.628,2.408,4.96,145.1,0.000733
2025-02-17T04:27:00,27582,3701.508,-5172.646,6329.971,3705.82,-5170.324,6325.88,4.312,2.322,-4.091,139.2,0.003847
2025-02-15T04:34:00,36763,-3220.821,-5972.109,5753.667,-3221.721,-5966.151,5762.276,-0.9,5.959,8.608,94.9,0.003221
2025-01-24T04:39:00,43089,1624.939,3720.57,4735.433,1621.374,3715.692,4740.14,-3.564,-4.878,4.708,148.1,0.00083
2025-01-06T20:54:00,30231,-6884.487,-2032.744,-287.801,-6872.754,-2024.319,-279.834,11.733,8.426,7.967,140.7,0.002156
2025-04-25T04:36:00,25869,-4441.832,6472.954,826.683,-4449.411,6473.227,822.505,-7.579,0.273,-4.178,123.6,0.001745
2025-02-02T00:47:00,26423,1856.729,-4373.28,-5421.214,1858.33,-4373.281,-5413.109,1.601,-0.001,8.105,83.9,0.000533
2025-03-05T16:22:00,25819,6327.149,-6299.521,-4606.755,6319.959,-6302.143,-4610.232,-7.19,-2.623,-3.477,137.4,0.003092
2025-02-07T16:50:00,43390,-6140.318,4680.724,789.053,-6135.792,4678.419,793.51,4.526,-2.305,4.458,78.6,0.003088
2025-02-22T00:07:00,28349,2364.203,1043.217,613.356,2368.03,1037.446,611.654,3.827,-5.77,-1.702,71.4,0.00149
2025-02-05T06:24:00,37449,-2742.277,-3366.059,149.404,-2740.747,-3373.293,144.628,1.53,-7.235,-4.776,142.0,0.000749
2025-03-21T03:40:00,38825,-4767.341,3000.674,-4957.777,-4750.058,3004.276,-4959.819,17.283,3.602,-2.042,83.7,0.002144
2025-01-26T20:18:00,37403,59.303,-2336.576,1926.659,61.325,-2344.986,1928.464,2.022,-8.411,1.805,143.9,0.002572
2025-01-17T10:45:00,28070,-2746.304,-2715.07,-6721.675,-2755.829,-2715.659,-6715.017,-9.525,-0.589,6.658,79.6,0.000361
2025-01-04T09:46:00,32223,1060.81,-4639.603,-1337.164,1065.504,-4643.649,-1330.116,4.695,-4.046,7.048,75.6,0.00301
2025-01-15T08:37:00,39719,-402.048,-630.46,-3518.074,-396.648,-637.494,-3508.533,5.4,-7.033,9.54,115.4,0.002682
2025-03-03T11:39:00,44782,441.268,966.571,3810.688,442.739,976.106,3814.439,1.471,9.535,3.75,148.3,0.004701
2025-02-08T18:22:00,36149,3126.355,948.581,4129.729,3132.318,945.467,4124.616,5.963,-3.114,-5.114,84.3,0.001283
2025-04-11T18:24:00,31515,-5079.898,-6233.229,-1880.131,-5070.915,-6239.805,-1887.475,8.984,-6.576,-7.344,145.7,0.000599
2025-02-06T22:14:00,43390,-4514.633,3077.695,-5934.456,-4501.017,3063.593,-5922.157,13.616,-14.103,12.299,133.9,0.002089
2025-02-24T02:47:00,42856,-3036.782,-1739.314,1426.295,-3046.458,-1720.806,1427.583,-9.676,18.509,1.288,86.5,0.000129
2025-03-08T11:09:00,30231,6237.723,3738.355,-1891.265,6226.467,3733.653,-1898.016,-11.255,-4.703,-6.751,108.6,0.000733
2025-01-05T21:09:00,28648,-3078.264,789.717,4757.331,-3076.746,787.921,4763.293,1.519,-1.796,5.962,143.4,0.00462
2025-02-24T12:30:00,44726,-1568.36,-2452.69,-873.274,-1575.016,-2457.549,-868.185,-6.656,-4.859,5.089,90.7,0.002993
2025-04-27T04:13:00,44349,1431.824,-3842.503,-6696.134,1440.441,-3837.593,-6697.63,8.617,4.909,-1.496,141.9,0.002972
2025-02-16T06:06:00,29090,3590.297,159.698,1527.415,3584.429,165.303,1525.218,-5.868,5.605,-2.197,92.8,0.002075
2025-01-05T18:31:00,36763,6566.113,6775.881,1521.148,6570.459,6785.779,1517.809,4.346,9.898,-3.339,125.8,0.003531
2025-02-05T09:39:00,38848,-5099.295,1896.637,-2984.735,-5086.04,1892.176,-2992.739,13.254,-4.461,-8.004,101.5,0.003746
2025-01-17T14:57:00,41559,-11.274,1831.347,-115.275,0.965,1848.569,-107.116,12.239,17.223,8.159,98.0,0.004868
2025-02-10T20:00:00,26041,5333.751,1244.102,-4924.09,5328.471,1243.456,-4910.758,-5.28,-0.646,13.331,86.8,0.001006
2025-01-24T11:50:00,34105,-5991.036,-1654.213,-4123.624,-5992.824,-1664.215,-4118.077,-1.788,-10.002,5.547,104.4,0.003131
2025-01-06T17:42:00,34115,-1268.564,6107.874,-1699.323,-1265.363,6103.054,-1704.483,3.201,-4.82,-5.159,100.3,0.002613
2025-04-12T20:05:00,44349,-3720.871,-1488.274,392.726,-3731.217,-1480.917,392.639,-10.347,7.357,-0.087,80.7,0.000942
2025-01-17T10:22:00,33024,1710.973,630.535,-4925.064,1701.785,640.191,-4922.345,-9.188,9.656,2.719,137.8,0.003022
2025-01-22T08:18:00,41559,6271.159,4971.498,-810.805,6267.193,4975.794,-822.896,-3.966,4.297,-12.09,146.8,0.003965
2025-01-07T03:43:00,28169,-660.818,1249.918,-1194.302,-644.992,1249.841,-1195.384,15.826,-0.077,-1.082,130.4,0.003841
2025-01-05T07:20:00,30231,-1400.501,6694.504,-3363.639,-1406.952,6691.75,-3363.831,-6.451,-2.753,-0.192,147.0,0.004895
2025-04-01T11:26:00,32164,-6834.358,1694.288,-4486.459,-6830.347,1690.31,-4483.935,4.011,-3.978,2.524,85.5,0.000243
2025-02-26T10:16:00,37449,-4571.348,4475.28,3682.364,-4563.829,4472.383,3687.43,7.519,-2.897,5.066,137.5,0.004445
2025-04-09T00:34:00,33024,4137.48,1819.882,5291.855,4133.868,1825.24,5283.259,-3.612,5.358,-8.596,104.8,0.003314
2025-04-19T01:01:00,28070,-5900.502,-370.359,3668.831,-5896.558,-367.907,3676.511,3.944,2.452,7.68,120.7,0.003141
2025-01-18T10:47:00,33667,-537.282,-6392.043,-1596.955,-538.627,-6398.346,-1598.933,-1.346,-6.303,-1.978,136.3,0.002916
2025-04-23T05:59:00,25212,2489.043,2265.528,5140.978,2482.014,2264.213,5142.0,-7.028,-1.315,1.021,123.2,0.002315
2025-04-10T22:47:00,44726,-2534.417,3890.867,5937.015,-2538.444,3896.98,5931.372,-4.027,6.113,-5.642,73.9,0.002334
2025-02-18T14:12:00,25212,440.452,1156.558,-999.141,435.46,1171.138,-1006.118,-4.992,14.581,-6.977,117.8,0.001508
2025-03-21T12:53:00,42571,772.67,-3055.943,1752.177,781.175,-3044.674,1757.774,8.505,11.269,5.597,105.7,0.002573
2025-04-10T04:53:00,44782,-4102.135,-6535.1,-3776.778,-4095.89,-6544.36,-3769.814,6.245,-9.261,6.963,97.0,0.002168
2025-02-27T06:38:00,41559,-161.879,-483.113,6796.18,-163.065,-481.873,6805.515,-1.187,1.24,9.334,80.2,0.003331
2025-02-17T11:05:00,36270,-108.274,1692.397,6873.345,-103.102,1692.221,6869.391,5.172,-0.177,-3.954,108.8,0.00187
2025-04-15T00:02:00,28648,-5933.76,4524.058,3830.154,-5941.17,4520.601,3831.732,-7.41,-3.457,1.579,87.2,0.001383
2025-04-21T21:29:00,28648,-46.817,5999.648,-4897.62,-43.285,6008.823,-4890.188,3.532,9.175,7.432,108.4,0.00321
2025-04-16T02:10:00,32223,-6433.994,-3142.343,-1211.162,-6425.669,-3145.767,-1207.401,8.325,-3.424,3.762,96.6,0.00262
2025-01-12T08:06:00,38746,893.328,472.407,-397.03,901.564,472.506,-393.965,8.236,0.099,3.065,75.5,0.002211
2025-03-21T08:06:00,36149,5458.803,-4422.008,-4575.4,5454.332,-4417.15,-4577.677,-4.471,4.858,-2.277,72.6,0.002745
2025-03-02T20:16:00,44309,-3247.759,6732.972,2053.432,-3255.279,6733.042,2050.429,-7.52,0.071,-3.003,97.5,0.003015
2025-01-11T12:44:00,32223,6660.162,-6918.732,-2809.878,6653.536,-6921.827,-2807.454,-6.625,-3.096,2.424,85.9,0.000712
2025-04-14T11:32:00,32623,-1843.577,2047.779,-959.69,-1844.376,2059.381,-960.56,-0.799,11.602,-0.87,110.9,0.003845
2025-03-08T19:14:00,29572,2936.349,6403.644,1161.112,2941.805,6394.743,1149.254,5.456,-8.901,-11.858,140.2,0.002094
2025-02-11T13:49:00,28169,3297.897,-656.818,-6478.406,3292.273,-669.565,-6474.875,-5.624,-12.747,3.531,143.5,0.003092
2025-02-22T13:42:00,29090,310.648,-5362.832,1235.014,307.592,-5361.126,1234.421,-3.055,1.705,-0.593,125.8,0.00307
2025-02-24T20:02:00,31515,4376.389,5031.393,2287.278,4367.547,5020.531,2291.96,-8.842,-10.862,4.682,143.6,0.004895
2025-01-09T08:14:00,34115,2698.079,1296.879,1116.903,2694.121,1302.03,1106.65,-3.958,5.152,-10.253,118.2,0.003127
2025-04-23T18:37:00,30094,-663.247,-5389.186,850.316,-661.413,-5395.585,855.206,1.834,-6.4,4.89,103.3,0.003114
2025-02-03T07:58:00,38746,-6229.237,-6783.972,4370.239,-6220.502,-6780.61,4359.73,8.735,3.362,-10.509,90.9,0.001361
2025-02-22T11:54:00,33667,4456.725,3912.333,1000.026,4449.372,3904.276,1006.912,-7.352,-8.057,6.886,146.2,0.004112
2025-04-24T10:48:00,34105,1737.945,710.526,-523.445,1745.194,719.143,-530.593,7.25,8.617,-7.148,79.3,0.004571
2025-04-14T18:11:00,32164,-2960.617,-4771.104,6750.828,-2973.02,-4777.175,6754.177,-12.403,-6.07,3.349,88.2,0.000518
2025-02-11T00:20:00,37403,-319.638,-1560.18,-892.071,-326.157,-1547.711,-899.248,-6.519,12.468,-7.177,93.2,0.00476
2025-03-11T07:36:00,33667,2772.875,-6319.249,-979.395,2772.686,-6321.513,-987.006,-0.19,-2.264,-7.611,87.7,0.001501
2025-03-26T04:22:00,34115,5405.374,5704.615,6200.675,5400.637,5710.145,6209.812,-4.738,5.531,9.137,100.9,0.000257
2025-01-22T09:48:00,30094,6653.275,1055.722,-645.799,6667.341,1045.019,-644.08,14.067,-10.703,1.719,81.0,0.000375
2025-02-15T07:18:00,36270,-1419.223,4243.665,-1424.581,-1432.38,4247.896,-1437.678,-13.157,4.23,-13.097,96.7,0.004842
2025-02-12T15:43:00,42571,-837.2,3858.539,-6993.447,-829.09,3860.817,-6999.828,8.109,2.278,-6.381,145.4,0.002859
2025-01-28T18:47:00,32055,5356.88,-6709.908,4804.7,5363.054,-6700.969,4804.629,6.174,8.939,-0.071,142.7,0.003314
2025-01-09T15:11:00,33024,2926.465,-635.745,-2759.839,2927.653,-630.591,-2754.851,1.187,5.154,4.987,147.8,0.000486
2025-01-18T08:04:00,32055,-393.879,-6636.15,-2621.826,-383.604,-6629.813,-2625.824,10.275,6.338,-3.997,143.9,0.003023
2025-01-01T07:28:00,43089,-59.681,2766.686,2120.445,-61.966,2764.704,2116.402,-2.285,-1.982,-4.043,85.1,0.004094
2025-01-13T01:23:00,37403,-4734.384,4927.696,5080.349,-4739.398,4928.545,5084.396,-5.014,0.849,4.046,101.1,0.002579
2025-01-17T03:05:00,36149,-1939.14,-4063.97,-4053.885,-1930.88,-4065.864,-4057.923,8.26,-1.894,-4.037,123.1,0.001283
2025-03-26T22:36:00,36029,-6917.701,-6448.768,-5668.706,-6919.25,-6447.867,-5655.207,-1.549,0.901,13.499,94.4,0.001366
2025-04-19T03:30:00,38848,-4670.559,-1124.198,3615.786,-4676.326,-1129.323,3611.649,-5.767,-5.125,-4.138,127.4,0.003656
2025-03-02T11:17:00,37403,5272.261,-199.252,3034.878,5264.565,-191.082,3031.406,-7.696,8.169,-3.471,109.6,0.004823
2025-01-28T12:24:00,29090,-4911.556,-5186.874,5500.477,-4911.642,-5171.285,5507.554,-0.087,15.59,7.076,130.7,0.001261
2025-04-10T08:27:00,25819,776.869,-5277.083,-5158.173,778.039,-5272.236,-5149.848,1.169,4.847,8.325,113.0,0.004978
2025-01-17T08:14:00,28169,-4941.156,-5308.405,5362.41,-4925.78,-5301.587,5357.557,15.376,6.819,-4.853,97.6,0.004446
2025-01-20T11:32:00,32164,6888.53,6962.878,4123.436,6890.759,6955.45,4120.205,2.23,-7.427,-3.231,73.0,0.002696
2025-02-20T11:57:00,30231,5310.127,-6550.026,6902.724,5307.573,-6549.052,6906.276,-2.554,0.974,3.552,76.2,0.001828
2025-01-11T13:13:00,30094,2225.039,3418.118,1473.425,2229.497,3422.757,1462.622,4.458,4.639,-10.803,127.3,0.000745
2025-01-06T09:12:00,42856,694.177,-509.095,306.479,693.587,-517.024,312.367,-0.589,-7.929,5.888,115.7,0.002822
2025-01-22T20:41:00,33024,1889.687,-1152.313,3841.32,1885.816,-1152.05,3841.328,-3.872,0.263,0.008,143.9,0.001377
2025-03-15T01:21:00,36029,-608.945,-5988.859,-6325.358,-608.344,-5997.152,-6324.585,0.601,-8.292,0.774,84.6,0.000763
2025-04-10T16:42:00,26041,5740.911,-2174.142,-4339.589,5733.697,-2174.456,-4335.289,-7.214,-0.314,4.3,104.9,0.002009
2025-02-22T21:03:00,34115,-4379.28,-6354.41,-1586.526,-4382.071,-6355.545,-1579.55,-2.791,-1.134,6.976,148.2,0.001695
2025-03-02T07:50:00,28349,-4988.929,-5131.339,219.457,-5004.275,-5120.117,210.181,-15.346,11.222,-9.276,117.2,0.000726
2025-01-11T23:13:00,25869,677.404,-1011.82,-1931.12,675.855,-1021.573,-1924.938,-1.549,-9.753,6.182,88.7,0.003418
2025-03-19T19:19:00,42870,793.348,409.918,2369.175,791.673,416.189,2374.702,-1.674,6.271,5.527,133.2,0.00346
2025-04-08T16:52:00,41559,-4627.236,3581.65,2254.218,-4626.439,3569.449,2245.213,0.797,-12.2,-9.005,115.0,0.000657
2025-02-24T06:25:00,44726,-4719.515,4570.214,-6078.533,-4724.938,4575.504,-6083.629,-5.423,5.29,-5.096,76.3,0.002478
2025-03-27T18:39:00,25976,1128.02,570.735,4315.814,1125.621,581.803,4317.46,-2.399,11.068,1.645,90.3,0.003861
